,Name,Publisher,Description,Total Episodes,URL
911,Late Night With The Ghost | آخر شب با روح,amirkamali,میزبان این تاکشوی رادیویی یک روح هست👻 ما هر اپیزود اتفاقات جالبی از زبان یک روح میشنویم👻😎 این پادکست هیجانی و طنز رو به دوستاتون معرفی کنین👻🙏😉 (روح)👻,10,https://open.spotify.com/show/4G0cxN0DAzUhVbUJ5Qf5CO
912,اندیشکده خرد : نوشته های امیر دبیری مهر ,amir dabirimehr,در این پادکست برخی دیدگاهها و نظراتم را درباره موضوعات مورد علاقه ام با شما درمیان می گذارم . شاید مورد قبول و پسند شما قرار گیرد و امیدانکه مقدورات من هم افزایش یابد و ذهن و زبانمان به هم نزدیک شود.,8,https://open.spotify.com/show/2Gk2uQ0q6CahzR6NLdHbic
913,رخداد,Rokhdaad Podcast,توی این پادکست تلاش می کنیم که به حرف های پنهانی که کتابها برای گفتن به ما دارن گوش بسپریم,6,https://open.spotify.com/show/5wIBq9ZaKlnkpqbVyPS5NU
914,ورود به دنیای برنامه نویسی,mohsen hashempour,سوال هایی که افراد علاقه مند به حوزه برنامه میپرسند شامل این موارده : برنامه نویس کیه؟، برنامه نویسی چیه؟،درامد برنامه نویس های چقدره؟ و... توی این سری پادکست می خوایم درباره این موضوع صحبت کنیم,1,https://open.spotify.com/show/32dYSm78TFQKFpBZlLIdp3
915,Radio Void | رادیو وید,radiovoid,رادیو وُید، پادکستی است درباره معماری و زندگی روزمره آدم ها. “Radio Void” is a podcast about architecture in everyday life; presented in Farsi (Persian). تصاویر و اطلاعات بیشتر درباره هر اپیزود  رو در اینستاگرام ببینید:  https://www.instagram.com/radio_void,6,https://open.spotify.com/show/7GTrAtutv7ODgIQsx9a4F0
916,اپیزود اول: طراحی برای فک و فامیل,Hadi Moradi,سلام .. من هادی مرادی ام و شما دارید به اولین قسمت پادکست من گوش میدین ... قراره تو هر قسمت به موقعیت های مختلفی که یک طراح باهاش مواجه میشه بپردازم و با کمی چاشنی طنز دربارش حرف بزنم ...,1,https://open.spotify.com/show/6sq1WASry0j10BSQF6GYfB
917,Naradio-نارادیو,Parham Hamoon,پادکست نارادیو، یک مجله صوتی با کلاژی از موسیقی و روایت موضوع ها و داستان هایی مستنده که هر بار شما رو با موضوع اپیزود بعدی خودش سوپرایز می کنه.  در کنار هم موسیقی‌های خوب گوش می‌کنیم ....  و در هر نااپیزود هرچه می‌خواهد دل تنگمان می گوییم... --------------------------------------------------- -اطلاعات مربوط به هر اپیزود شامل عوامل آن اپیزود، موسیقی های به کار رفته در هر اپیزود و منابع استفاده شده را می توانید در کانال تلگرام نارادیو مطالعه کنید. نسخه کامل تمامی موزیک های به کار رفته در اپیزود ها در کانال تلگرامی جهت دانلود قرار گرفته اند: https://t.me/naradio,22,https://open.spotify.com/show/0iPtQ8xoI48US86AzVYiqW
918,اسما عاشقی,sharmin meymandinezhad,پادکست اسما عاشقی به قلم و صدای شارمین میمندی‌نژاد، موسس   جمعیت امام علی(ع)، درباره حضرت محمد(ص),27,https://open.spotify.com/show/2ptFUPk6FFW7tlEw71emzB
919,قدرت و منابع آن,golnaz sadeghi,در این پادکست ما به بررسی مفهوم قدرت پرداختیم و بعد از آن منابع رسیدن به قدرت را گفتیم,1,https://open.spotify.com/show/3gDOQb2Idc7il7Kr6GRKFO
920,30nama Podcast,30nama Podcast,در پادکست ۳۰نما اعضای تحریریه‌ی یکی از بزرگترین وبسایت‌های دانلود فیلم و سریال، با همراهی میهمانان و کارشناسان دیگر آثار جدید سینمایی و تلویزیونی را به بحث می‌گذارند.,19,https://open.spotify.com/show/7dPk653D4A7MEsRRwDXjuM
921,معجزه زندگی,Rana Moghdsi,به پادکست معجزه زندگی خوش امدید توی این پادکست میخوایم راجب اتفاقات قشنگ زندگیمون ومعجزه هامون باهم حرف بزنیم و به هم انرژی بدیم,1,https://open.spotify.com/show/5S077NYRCHBC7fcYGbyll2
922,خلاصه,hosein,خلاصه پادکستهایی که دوست داشتم و گوش کردم و خبرهای مربوط به دنیای پادکست و این حرفها,52,https://open.spotify.com/show/7Gcm19BD7ZOKFXsiqt4nZt
923, (Sokoot) پادکست سکوت,Sina Latifpour,سکوت، پادکستیه درباره موسیقی و تاثیرات این هنر شگفت انگیز و بی نظیر روی زندگی,4,https://open.spotify.com/show/1YGIU58tafXdDk0iSmsKCR
924,Paaycast پاي كست,paya payoon,خب بچه ها تو اين سري از پادكست هاي گفتگو محور ما هرسري راجب يچيز صحبت ميكنيم و نظر هاي خودمونو ميديم,1,https://open.spotify.com/show/46bymB1pcOJPCZzoBni3jb
925,آلیسا آلیسا,Alica Alica,پادکست آلیسا آلیسا، پادکستی است برای شما و کودکان شما. هدف اصلی‌ از پادکست و اپیزودهای کوتاه ۳-۵ دقیقه‌ای آن استفاده از صداها برای ایجاد کنجکاوی و تقویت تخیل بچه‌ها است - Alica Alica Podcast is a series of short stories (about 5 min each) for your children to enjoy and enhance their imagination.,20,https://open.spotify.com/show/4LFAGoPQa2HHfMsiYeGVMf
926,netcast1,Majid Hassani,اولين پادكست بازاريابي شبكه اي,2,https://open.spotify.com/show/77s2v07OU4bOaMgHp47EYq
927,تکنولوژی تغییر واقعیت,M.J.Mohebi,در این پادکست، به روش عملی و قابل تکرار یاد می‌گیریم که چطور واقعیت دلخواه زندگی خودمان را خلق کنیم,10,https://open.spotify.com/show/1iMVo52R6LwlberRsVV0MS
928,FFT: Literature And Criticism,Arash Rahmani,Weekly Discussions on English Literature and Literary Criticism   .::پادکست خوراک ذهن::. ادبیات انگلیسی و نقد ادبی,7,https://open.spotify.com/show/0tCdIuU5zcvfmBMy2OFvsn
929,Mr. Hyde,mr. hyde,آقای هاید یه پادکست جناییه ک روی جرم های خشن تمرکز کرده و سعی داره علاوه بر نقل داستان های هر پرونده و رخدادهاش، یکمی هم از بعد روانشناسی، جرم شناسی و ویکتمولوژی به قضیه نگاه کنه.  @mr.hyde.podcast https://twitter.com/MrHydepodcast?s=09,1,https://open.spotify.com/show/2vzqKdXJ8Sfb4vaWK9QOSN
930,Oneiro Cast | اونیروکست,Oneiro_cast,اونیرو کست گذرگاهیه از دل دنیایی که مرز بین توهم و واقعیتش مشخص نیست ... توی این پادکست میخوایم هر چیزی که ریشه ای توی علم داره رو هر چقدر هم عجیب باشه بررسی کنیم 🏛  اونیرو کست دنیاییه از جنس رویا 🔥🎧  لطفا اینستاگرام و تلگرام ماروهم به آدرس oneiro_cast دنبال کنید,3,https://open.spotify.com/show/5DGlYxIPSoBEkJCpWys5lG
931,Archetype / آركِتايپ,ArchetypeCast,پادکستی در مورد هرچیزی که دوستش داریم. معماری، فیلم، کتاب، پادکست، موسیقی و شايد تئاتر @ArchetypeCast,2,https://open.spotify.com/show/4obHNFsQBKdFgBjhZMrRT1
932,مثنوی معنوی به روایت استاد علی اصغر بیانی,پویا عسکری گیلوائی,مثنوی معنوی به روایت استاد علی اصغر بیانی در واقع مجموعه کلاس های استاد با محوریت مثنوی خوانی است. شنیدن این مجموعه ضمن آشنایی با ادبیات غنی فارسی ، قطعا باعث تغییر نگرش شما به جهان اطراف تان خواهد شد . ضبط و گردآوری مجموعه به همت شاگردان استاد بیانی صورت گرفته و من تلاش خواهم کرد آنها را به همان ترتیب در این پادکست قرار دهم.,6,https://open.spotify.com/show/71xat3SAtqmLoD5QzgOHnv
933,Maadama | پادکست فارسی ماآدما,SHOKOUH,تا حالا به اين موضوع فكر كرديد كه چقدر ماآدما تجربه هامون منحصر به فرده!؟ هر كدوم از ما آدما مسيرهاي مختلفي رو براي پيدا كردن هويت فردي و اجتماعي ، شغل ، رابطه ، سكس و ... رفتيم و با مشكلات و موانع زيادي دست و پنجه نرم كرديم .هم شادي داشتيم هم غم و به نوعي قهرمان زندگي خودمون بوديم . اين پادكست جايي هستش كه بتونيم تجربيات زندگيمون  رو صادقانه  و گاهي هم بي پروا با هم به اشتراك بزاريم و براي هم الهام بخش باشيم. Instagram: MaadamaPodcast  Telegram: Maadamapodcast,11,https://open.spotify.com/show/6PIKbNPkzTgwrZRFV04zX1
934,Radiowski رادیوفسکی,Radiowski | رادیوفسکی,رادیوفسکی، پادکستی برای دوست‌داران هنر، ادبیات و همه آن‌ها که ناسروده‌ای زیر لب خفته دارند,1,https://open.spotify.com/show/2oklDVWO3vGqIwcMkAtkqH
935,قدس,مجید عابدینی,پادکست روز قدس,1,https://open.spotify.com/show/1KLmkgYMVnoGxLMwLhwKG4
936,دکمو پادکست,Dekmo Podcast,چشماتونو ببندید، گوشاتونو باز کنید و حالا دکمو رو تماشا کنید,6,https://open.spotify.com/show/0h0HAz135IUmR5fHl0AdzE
937,داستانک,سعید امینیان,در اپیزودهای جدید، من برداشت خودم را از داستانک هایی که در همین پادکست منتشر کرده ام، می گویم. شما هم اگر دوست داشتید برداشت هایتان را کامنت کنید راوی: سعید امینیان,430,https://open.spotify.com/show/3BjE3M4G87Yri4Ot6aBsSW
938,GamerZonePodcast,Gamer Zone,پادکستی درمورد گیم دیزاینر ها (فصل اول) و غرق شدن در اعماق بازی های مختلف(فصل دوم) | اصا میخوایم ببینیم حرف حساب بازی سازه چی بوده. |,3,https://open.spotify.com/show/27gclw7HlFCiWFSpaXTCg7
939,سبک من(Sabke Man),Ghazal,"پادکست ""سبک من""         سبک همه ی کسایی هست که دوست دارن حال خودشونو خوب کنن 😊. یه دورهمیه پادکستیه جم و جور که هر دفعه راجع به یه چیزی حرف میزنه .🏕🏔🌍✈🚀🎎🧘‍♀️🎄🧿🎲🎨🌠🌈🌮🥙🦄",4,https://open.spotify.com/show/6zYFNjDP5Cv3b5JybRXb77
