,Name,Publisher,Description,Total Episodes,URL
787,Sokhanrani | پادکست سخنرانی,PersianBMS,در مجموعه پادکست سخنرانی  بخش‌هایی از سخنرانی های اندیشمندان و پژوهشگرانی که هر ساله در کنفرانس‌های جامعه بهائی سخنرانی می‌کنند را می‌شنوید.,154,https://open.spotify.com/show/6YzyHVjwmF5e3VfOA1k7Gw
788,پادکست کوبه,Mehdi Chalak,دراین سری پادکست از سفر میگم و اینکه ما چرا جابجا میشیم.از سفرها و تجربیاتم میگم و جوری که نگاه میکنیم به سفر. از سفر در سفر میگم. از آدمی که از سرزمینش کوچ کرده و دوباره شوق سفر داره,7,https://open.spotify.com/show/4B5WM9enhTCaGYiLmqYJPQ
789,Shahnameh and Myth شاهنامه و اسطوره,Afshin,نسخه شنیداری کلاس‌های «شاهنامه و اسطوره» و سایر گفتارها با موضوع شاهنامه و ادبیات پارسی  پادکستی از رادیو ایرانشهر,11,https://open.spotify.com/show/28k8RRo0GQq6QlJgVZ5v3b
790, پادکست وال,پادکست وال,‏ما تو وال در مورد ترندهای توییتر حرف میزنیم ( کسشر میگیم در واقع),2,https://open.spotify.com/show/1JP0bTJSEn76Zim9HYOuZv
791,داستان و زبان با کریپتوکوش,Kooshan,توی این پادکست سعی میکنیم هر دو هفته یه داستان جالب مالی رو بررسی کنیم و دانش مالی و زبان انگلیسی‌مون رو بالا ببریم,16,https://open.spotify.com/show/4u6QnfSaygCr7UjuCbf2J8
792,پادکست همه چیز | Everything Podcast,Everything podcast,اینجا پادکست همه چیه و همونجوری که از اسمش پیداست قراره درمورد همه چی حرف بزنیم.از ماریجوانا گرفته تا مهاجرت،تاریخ و ورزش! اگر چه سعی میکنم همیشه پشتوانه داشته باشه حرفام   Telegram:@everything_podcast    Instagram:@aryanheydaryy,12,https://open.spotify.com/show/72r1YdxvDznBR1f6xDBFMI
793,Janpanah - جانپناه ,"Dr. Tahereh Mahdavi, Dr. Neda Yaraie",پادکست جانپناه، جدایی والدین و چالشهای جدایی برای هر یک از والدین و فرزندان را بررسی میکند.,8,https://open.spotify.com/show/4aFicmNLeIRdbzV7M078JY
794,پادکست شش عصر | 6 عصر,شش عصر,ما در این #پادکست مطالب جالبی را که تا حالا بهش فک نکردین را بهتون میگیم و همینطور سعی میکنیم که عمیقتر به اطراف خودتون توجه کنید   #زندگی #مطالب #جالب #عصر #کتاب #فیلم #ویدیو #bts #علمی #خبر #6عصر #عصر #ششعصر,4,https://open.spotify.com/show/5USiEFELWJSEVuR0u4FfKH
795,پادکست فارسی هزار اَفسان// Hezaar Afsaan Persian Podcast,Hoda Nasseh,پادکستی برای غرق‌شدن در جهان رنگارنگِ هزار و یکشب به میزبانی و سعی هدا ناصح  آغاز راه از: ۳۰سپتامبر۲۰۱۹ در گرامی‌داشتِ روزِ جهانیِ پادکست   لوگو تایپ: علیرضا وکیلی ورجوی,8,https://open.spotify.com/show/6eHP0tGTV8SIneqz1B9ioa
796,پادکست فارسی ضمیمه | Zamimeh Farsi Podcast,ضمیمه,ضمیمه؛ اولین کمپین رفع تبعیض جنسیتی از کتاب‌های درسی  ما بر این باوریم که کودکان شایسته دسترسی به آموزش‌هایی متناسب با استانداردهای حقوق بشر هستند و این وظیفه آموزگاران، پژوهشگران و فعالان آموزشی است که نسبت به محتوا و فرهنگ نابرابر موجود درکتاب‌های درسی و کلاس‌های مدارس در ایران آگاه و در برابر آن، ایمن کنند.  در این پادکست ما تلاش می‌کنیم معلمان را باروش‌های مقابله با تبعیض جنسیتی در کلاس درس و آموزش برابری جنسیتی به دانش‌آموزان و ترویج آن در محیط مدرسه آشنا کنیم.,8,https://open.spotify.com/show/10FrPwyJdPApZAndGZ2HSD
797,تمرینو,alireza naseri,تمرینو ناشر تخصصی بدنسازی و ارائه دهنده برنامه‌های روز بدنسازی است در این سلسله پادکست‌ها در مورد مسائل مرتبط و گاهی اوقات غیرمرتبط با بدنسازی صحبت می‌کنیم😉,134,https://open.spotify.com/show/0coMVbfOee7X7X8hi8MpWp
798,پادکست لوترا | lootra Podcast,Seyyed Mahdi Hosseini,لوترا پادكستيه كه قصه‌های واقعی تبرستان و مازندران رو به نقل از منابع معتبر غیر فارسی روایت می‌کنه..,15,https://open.spotify.com/show/0yKaULkmFsoJIJeUMy5kI9
799,ابرقدرت ریاکار: چرا باید از زیر سایه‌ی ایالات متحده خارج شویم,"میشائیل لودرس, سید ابراهیم تقوی","Author(s): میشائیل لودرس, سید ابراهیم تقوی
Narrator(s): سید ابراهیم تقوی

<p>ایالات متحده‌ی آمریکا ضامن دمکراسی و حقوق بشر به شمار می‌رود. ولی دفاع از این «ارزش‌ها» تنها یک روی سکه است. بر روی دیگر آن یک سیاست بی‌رحمانه‌ی مبتنی بر قدرت وجود دارد. با این حال افسانه‌ی آمریکایی هژمون از خود گذشته کارگر می‌افتد. از جمله به این دلیل که رسانه‌های ما اغلب معیارهایی دوگانه به کار می‌برند.</p><p>میشائیل لودرس نشان می‌دهد که چه ساده می‌توان افکار عمومی را با مدیریت هدفمند افکار فریب داد. دیروز در جنگ عراق، امروز در تقابل با ایران، روسیه و چین. ولی ایالات متحده یک ابرقدرت رو به افول است – اروپا باید یاد بگیرد که منافعش را خودش نمایندگی کند. ما نمی‌توانیم در بلند مدت از پس هزینه‌های نقش شریک کوچکتر واشنگتن بربیاییم.</p>",94,https://open.spotify.com/show/2cBWT9PT4yE7r2EUZyaRDi
800,SIMA Medical Podcast - پادکست پزشکی سیما,Swedish Iranian Medical Association,"پادکست پزشکی سیما توسط انجمن علوم پزشکی ایرانیان مقیم سوئد تولید میشود و در زمینه سلامت، درمان و تندرستی می باشد  - This Persian podcast is brought to you by Swedish Iranian Medical Association (SIMA), an independent non-profit medical organisation based in Sweden.  We cover topics about health, medicine and wellness.  - 🌍 Website ( https://www.simagroup.org ) 📧 E-mail ( info@simagroup.org ) 📸 Instagram ( www.instagram.com/simasweden ) 😐 Facebook ( www.facebook.com/simasweden ) -",5,https://open.spotify.com/show/0nDmVw6MnxXwAVC2HjY0sx
801,داستان‌چی | Dastanchi,Behzad Beheshtian,روخوانی داستان با بهزاد بهشتیان @behzadbeh,18,https://open.spotify.com/show/1zomCvpyeY8MVnOEmLVHDe
802,پادکست خاکستری | Khakestari Podcast,Khakestari Magazine,پادکست خاکستری؛ کاری از بخش رسانه‌ی نشریه‌ی خاکستری Hosted on Acast. See acast.com/privacy for more information.,9,https://open.spotify.com/show/5mH41PN9UrJNluOE2T4r0p
803,زیر سقف آسمان,Shaya Goldoost,در این پادکست روایت زندگی انسان‌هایی را می‌شنویم که شاید کمتر آنها را دیده باشیم، یا کمتر شنیده باشیم و یا کمتر آنها را فهمیده باشیم Hosted on Acast. See acast.com/privacy for more information.,7,https://open.spotify.com/show/3QUUm1uTM6bmAlJoy386H5
804,پادکست کتیبه | Katibeh Podcast,راوی,در این پادکست راوی علاوه بر خواندن کتاب و یا خلاصه ی آن، مطالبی را نیز که لازم به اضافه بداند، منتشر می نماید,24,https://open.spotify.com/show/79IVoYLmge8RXh7AD7XhBP
805,معماران تاریخ,MilaniSet,بیوگرافی و سرگذشت بزرگ‌ترین معماران تاریخ دنیا,3,https://open.spotify.com/show/40QUr7U5rxmyByuXcL9wRJ
806,پادکست اسرار استارتاپی,StartExO,یک پادکست برای نسل جدید رهبران تکنولوژی  اسرار استارتاپی مجموعه ای از کارگاه های آموزشی دانشگاه هاروارد در حوزه کارآفرینی و موفقیت کسب و کار است. در این پادکست درباره مفاهیم بنیادی مثل خلق چشم انداز، ارزش پیشنهادی، توسعه محصول، استخدام، استراتژی جذب سرمایه، ورود به بازار و سایر مفاهیم استارتاپی گفتگو می کنیم.,12,https://open.spotify.com/show/0j3uJWbZbC0ZBiJUfySQ2L
807,کُنار,Masoud Mohsenpour,ماجرای هجرت و تنهایی نسلی از گذشته های نه چندان دور,7,https://open.spotify.com/show/5SEIvOo5IEcz74J6xmBtmh
808,پادکست شجاع‌دلان نیروی هوایی,IAF Bravehearts,در این سری پادکست‌ها به مرور تاریخچه هوانوردی در ایران، مرور کتاب‌های منتشر شد در زمینه هوانوردی و خاطرات خلبان‌ها، و همچنین خاطرات همسران خلبانان ارتش می‌پردازیم.,6,https://open.spotify.com/show/1znPQj6tsajIXWvBTRXjAc
809,پادکست برابری,Arseh Sevom,پادکست برابری، مجموعه‌ای ۹ قسمتی با عنوان «شورای نگهبان یکی از موانع دموکراسی در ایران» است که از امروز، هر هفته در وب‌سایت عرصه سوم، «کست‌باکس»، «آی‌تونز» و دیگر اپلیکشن‌های ویژه پادکست منتشر خواهد شد.,14,https://open.spotify.com/show/2woYKq5qcD1TTyH0qsKgcD
